"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
1107040,1072,"Senior Data Engineer","Senior Data Engineer-GDW","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-06-09 12:22:01","","","Australia","","",""
1108808,103420,"Data Engineer","Data Analytics Engineer","Sydney NSW, Australia","via Melga","Full-time","","Australia","2023-02-07 12:26:39",1,"","Australia","","",""
1118571,644726,"Senior Data Engineer","Factory Engineering Warehouse","Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-09-30 12:43:48",1,"","Australia","","",""
1118632,42915,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-07-25 12:18:54",1,"","Australia","","",""
1124188,13773,"Data Engineer","Data Center Engineering Operations Trainee","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-08-12 12:09:36","","","Australia","","",""
1129020,74534,"Data Analyst","Data Analyst","Australia","via Adzuna","Full-time","","Australia","2023-04-24 12:12:53",1,"","Australia","","",""
1146808,22772,"Data Analyst","Data Analysts And Data Engineers","Australia","via BeBee Australia","Full-time and Part-time","","Australia","2023-09-30 12:43:24",1,"","Australia","","",""
1150840,43821,"Data Scientist","Data Governance Specialist","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-02-28 12:23:14",1,"","Australia","","",""
1152716,22433,"Data Engineer","Data Test Engineer, ANZ Plus","Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-07-26 12:19:14",1,"","Australia","","",""
1155941,68193,"Senior Data Scientist","Senior Data Officer/Data Scientist Full-time Temporary with a...","Australia","via Adzuna","Full-time","","Australia","2023-08-26 12:46:24","","","Australia","","",""
1160717,613923,"Business Analyst","Medical Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-05 12:24:44","","","Australia","","",""
1166795,30970,"Business Analyst","Business Analysis Manager - Public Sector","Australia","via Jooble","Full-time","","Australia","2023-06-02 12:40:12","","","Australia","","",""
1167712,90539,"Machine Learning Engineer","Junior Machine Learning Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-27 12:11:28","","","Australia","","",""
1169269,6911,"Senior Data Analyst","Finance Data Lead","Sydney NSW, Australia","via Ai-Jobs.net","Full-time","","Australia","2023-07-13 12:15:53","","","Australia","year","71280.0",""
1176349,42915,"Machine Learning Engineer","Machine Learning Platform Engineer x 2","Canberra ACT, Australia","via SimplyHired","Full-time","","Australia","2023-12-20 12:16:55","","","Australia","","",""
1176683,42937,"Data Analyst","Storage Engineer","Scoresby VIC, Australia","via LinkedIn","Full-time","","Australia","2023-02-25 12:51:22","","","Australia","","",""
1184268,11897,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Adzuna","Full-time","","Australia","2023-03-15 12:13:52",1,"","Australia","","",""
1189774,55647,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-11-09 12:16:29","","","Australia","","",""
1194492,44557,"Cloud Engineer","EUC Engineer","Canberra ACT, Australia","via LinkedIn","Contractor","","Australia","2023-12-26 12:15:53",1,"","Australia","","",""
1203335,640155,"Business Analyst","Information System Engineer- Accounting","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-12-10 12:14:03",1,"","Australia","year","130000.0",""
1204570,36974,"Software Engineer","DevOps Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-03-18 12:15:27",1,"","Australia","","",""
1213150,188884,"Data Scientist","Report Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-17 12:16:40",1,"","Australia","","",""
1215461,288401,"Senior Data Engineer","Senior Data Engineer","The Rocks NSW, Australia","via Adzuna","Full-time","","Australia","2023-03-21 12:35:18",1,"","Australia","","",""
1225216,646650,"Data Engineer","Data Engineer","Millers Point NSW, Australia","via LinkedIn","Full-time","","Australia","2023-11-06 13:07:26",1,"","Australia","","",""
1249960,37139,"Data Scientist","Data Scientist","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-02-01 13:05:02","","","Australia","","",""
1253789,607030,"Data Engineer","Data Engineer","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-09-21 12:31:56","","","Australia","","",""
1254348,9983,"Data Engineer","ETL Developer / Data Engineer","Canberra ACT, Australia","via Adzuna","Full-time","","Australia","2023-02-24 12:38:38",1,"","Australia","","",""
1261399,16636,"Data Scientist","Hadoop Engineer","The Rocks NSW, Australia","via Adzuna","Full-time","","Australia","2023-07-25 12:19:16",1,"","Australia","","",""
1272370,29026,"Senior Data Scientist","Data Management Lead","Australia","via LinkedIn","Contractor","","Australia","2023-05-31 12:30:36","","","Australia","","",""
1280924,1147,"Data Analyst","Data Integration Analyst","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-11-06 13:07:29","","","Australia","","",""
1282031,16775,"Senior Data Engineer","Senior Data Engineer (Solution)","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-19 13:13:19","","","Australia","","",""
1282114,3040,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-11-15 12:17:24",1,"","Australia","","",""
1288666,127343,"Software Engineer","Firmware Engineer","Sydney NSW, Australia","via LinkedIn","Part-time","","Australia","2023-11-19 12:16:02",1,"","Australia","","",""
1291821,10696,"Business Analyst","Sr. Business Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-04-26 12:19:19","","","Australia","","",""
1294463,138151,"Business Analyst","Business Analyst (528229)","Australia","via Adzuna","Part-time","","Australia","2023-08-23 12:24:42","","","Australia","","",""
1316069,6911,"Senior Data Engineer","Senior Engineering Manager - Data Privacy & Risk","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-08-23 12:25:10",1,"","Australia","","",""
1325335,16775,"Data Engineer","Staff Engineer - Data","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-19 13:13:22","","","Australia","","",""
1327951,1147,"Data Analyst","Data Analyst","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-07-23 12:54:31",1,"","Australia","","",""
1336656,260750,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Hatch","Full-time","","Australia","2023-06-28 13:01:39",1,"","Australia","","",""
1337045,134142,"Data Analyst","Data Analyst Jobs Adelaide","Australia","via BeBee Australia","Full-time","","Australia","2023-09-30 12:43:24",1,"","Australia","","",""
1339699,123728,"Data Scientist","Data Scientist","Brisbane QLD, Australia","via LinkedIn","Full-time","","Australia","2023-02-28 12:23:12","","","Australia","","",""
1345159,40467,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Adzuna","Full-time","","Australia","2023-03-10 12:24:12",1,"","Australia","","",""
1345984,444279,"Machine Learning Engineer","ETL Engineers - Sydney","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-28 12:49:00",1,"","Australia","","",""
1360356,445793,"Business Analyst","Senior BI Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-02-16 12:23:25",1,"","Australia","","",""
1367060,322902,"Data Engineer","Data Engineer","Toowong QLD, Australia","via BeBee Australia","Full-time","","Australia","2023-08-14 12:09:52","","","Australia","","",""
1372085,1620,"Data Analyst","Data Analyst","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-08-23 12:25:13","","","Australia","","",""
1391677,649405,"Software Engineer","Splunk SIEM Engineer","Melbourne VIC, Australia","via SimplyHired","Contractor","","Australia","2023-08-22 12:27:25","","","Australia","","",""
1393151,21611,"Machine Learning Engineer","Senior Machine Learning Engineer","Sydney NSW, Australia","via Adzuna","Full-time","","Australia","2023-03-06 13:03:10","","","Australia","","",""
1401311,23501,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Talentify","Full-time","","Australia","2023-01-23 12:45:36",1,"","Australia","","",""
1414963,649789,"Senior Data Analyst","Lead Analytical Engineer","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-03-22 12:29:17",1,"","Australia","","",""
1416762,10211,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-09-30 12:43:36",1,"","Australia","","",""
1422584,16775,"Software Engineer","Senior Software Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-09 12:22:38","","","Australia","","",""
1432149,920,"Data Scientist","Data Science Intern","Australia","via LinkedIn","Full-time","","Australia","2023-07-01 12:15:26","","","Australia","","",""
1467407,841,"Machine Learning Engineer","Machine Learning Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-10-23 12:10:17","","","Australia","","",""
1468417,6299,"Data Engineer","Data Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-09-30 12:43:36",1,"","Australia","","",""
1479103,7273,"Software Engineer","Solutions Engineer I","Sydney NSW, Australia","via Startup Jobs","Full-time","","Australia","2023-07-06 12:16:46",1,"","Australia","","",""
1479159,31868,"Cloud Engineer","Platform Engineer (6 Month Contract)","Australia","via LinkedIn","Full-time and Contractor","","Australia","2023-11-27 12:59:20",1,"","Australia","","",""
1493868,573636,"Data Scientist","Analytics Engineer","Sydney NSW, Australia","via Startup Jobs","Full-time","","Australia","2023-04-06 12:12:09",1,"","Australia","","",""
1498852,629829,"Senior Data Engineer","Data Architect Lead","Parramatta NSW, Australia","via Adzuna","Full-time","","Australia","2023-08-31 12:56:52","","","Australia","","",""
1501335,651146,"Senior Data Engineer","SENIOR DATA ENGINEER","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-06-13 12:19:48","","","Australia","","",""
1506545,57074,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Jooble","Full-time","","Australia","2023-08-10 12:08:54","","","Australia","","",""
1507005,52198,"Senior Data Scientist","Senior Azure Data Specialist","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-11-09 12:16:31",1,"","Australia","","",""
1507069,49776,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Adzuna","Full-time","","Australia","2023-07-07 12:20:46",1,"","Australia","","",""
1507223,1072,"Data Engineer","Databricks Engineer","Australia","via LinkedIn","Full-time","","Australia","2023-07-04 12:18:03",1,"","Australia","","",""
1519744,9541,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-11-16 12:15:56","","","Australia","","",""
1520230,102,"Data Scientist","Principal Data Scientist - Developer Productivity","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-13 12:29:09","","","Australia","","",""
1521287,123071,"Business Analyst","Business Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-17 12:16:42","","","Australia","","",""
1522205,419509,"Data Analyst","2 x Reporting Analyst","Australia","via SimplyHired, Australia","Full-time","","Australia","2023-01-23 12:45:30",1,"","Australia","","",""
1523702,651516,"Data Engineer","Data Platform Engineer – Level 3","Milton NSW, Australia","via Adzuna","Full-time","","Australia","2023-12-01 12:19:23",1,"","Australia","","",""
1531493,807,"Data Engineer","Program Engineer, Colocation Engineering - Data Center Engineering","Sydney NSW, Australia","via Adzuna","Full-time","","Australia","2023-05-14 12:20:02","","","Australia","","",""
1537334,651745,"Machine Learning Engineer","Engineer","Darwin NT, Australia","via LinkedIn","Full-time","","Australia","2023-07-06 12:16:46","","","Australia","","",""
1537495,1141,"Cloud Engineer","Cloud Engineer","Brisbane QLD, Australia","via Trabajo.org","Full-time","","Australia","2023-08-05 12:46:43","","","Australia","","",""
1545472,46999,"Data Engineer","Data Engineer","Australia","via Jooble","Full-time","","Australia","2023-08-10 12:08:56","","","Australia","","",""
1549347,20302,"Data Engineer","Data Engineer - Dataiku","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-01-07 12:14:09","","","Australia","","",""
1552063,32278,"Senior Data Engineer","Senior Cloud Engineer - Data | Azure","Brisbane QLD, Australia","via Melga","Contractor","","Australia","2023-02-07 12:26:53","","","Australia","","",""
1552635,1401,"Business Analyst","Sales Development Representative","Australia","via LinkedIn","Full-time","","Australia","2023-05-03 12:46:47","","","Australia","","",""
1555518,2909,"Software Engineer","*OSS Delivery Engineer*","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-11-08 12:36:24","","","Australia","","",""
1566199,652160,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Lion Careers","Full-time","","Australia","2023-06-05 12:41:57","","","Australia","","",""
1571563,9014,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-03-18 12:15:07",1,"","Australia","","",""
1574499,96264,"Data Engineer","Data Systems Engineer - Manufacturing","Australia","via Jooble","Full-time","","Australia","2023-08-10 12:08:59","","","Australia","","",""
1579099,61675,"Senior Data Engineer","Senior Data Engineer, Product Performance","North Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-09-15 12:41:12",1,"","Australia","","",""
1579931,43810,"Data Engineer","Azure Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-07-26 12:19:11",1,"","Australia","","",""
1593112,71,"Senior Data Engineer","Senior Manager, Data Engineer","Melbourne VIC, Australia","via The Muse","Full-time","","Australia","2023-08-11 12:13:22",1,"","Australia","","",""
1599005,42937,"Data Engineer","Application Support Engineers | Data Centre Projects","Canberra ACT, Australia","via LinkedIn","Full-time","","Australia","2023-04-07 12:28:40",1,"","Australia","","",""
1608251,652800,"Cloud Engineer","Hydrogeologist/Environmental Scientist – Sydney","Australia","via BeBee Australia","Full-time","","Australia","2023-07-24 12:22:32","","","Australia","","",""
1621732,88051,"Data Engineer","Data Engineer (AWS)","Australia","via LinkedIn","Full-time","","Australia","2023-10-09 12:46:17","","","Australia","","",""
1634365,14794,"Data Engineer","Data Engineer","Brisbane QLD, Australia","via Ai-Jobs.net","Full-time","","Australia","2023-04-28 12:12:47","","","Australia","year","133500.0",""
1647111,83941,"Data Engineer","Junior Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-07-07 12:20:57",1,"","Australia","","",""
1652851,24095,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-27 12:11:03",1,"","Australia","","",""
1658130,3577,"Data Engineer","Data Engineering Manager","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-06-22 12:21:37","","","Australia","","",""
1660254,309774,"Data Scientist","Data Scientist","Australia","via Jooble","Full-time","","Australia","2023-07-05 12:19:05","","","Australia","","",""
1669701,653668,"Software Engineer","IT Field Engineer","Campbellfield VIC, Australia","via LinkedIn","Full-time","","Australia","2023-07-20 12:45:33",1,"","Australia","","",""
1681716,5768,"Data Scientist","Data Scientist","Australia","via Jooble","Full-time","","Australia","2023-07-29 12:13:58","","","Australia","","",""
1682447,74092,"Data Engineer","Data Visualisation Engineer","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-01-12 12:49:51","","","Australia","","",""
1689674,10576,"Software Engineer","IT Field Engineer","Rhodes NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-02 12:21:10","","","Australia","","",""
1697614,226394,"Data Engineer","Manager - Data Engineering","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-27 12:11:17","","","Australia","","",""
1698110,36410,"Cloud Engineer","Engineering Manager","Pyrmont NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-05 12:46:41","","","Australia","","",""
1698265,349423,"Data Analyst","Data Analyst","Australia","via Jooble","Full-time","","Australia","2023-08-10 12:08:46",1,"","Australia","","",""
1709246,54418,"Data Analyst","Data Analyst | ABC's Digital News Products","Australia","via Trabajo.org","Full-time","","Australia","2023-03-18 12:14:46",1,"","Australia","","",""
1718348,68193,"Business Analyst","Data Dashboard Writer - Business Analyst Full-time Temporary","Australia","via Adzuna","Full-time and Temp work","","Australia","2023-09-07 12:27:52","","","Australia","","",""
1720942,44081,"Senior Data Engineer","Senior Engineer (Data & Insights)","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-08-11 12:13:29","","","Australia","","",""
1723963,29026,"Data Engineer","Data Engineer","Canberra ACT, Australia","via LinkedIn","Contractor","","Australia","2023-04-17 12:11:31","","","Australia","","",""
1729761,29026,"Software Engineer","Senior Engineer","Australia","via LinkedIn","Contractor","","Australia","2023-09-19 05:06:23","","","Australia","","",""
1730843,2852,"Machine Learning Engineer","Lead Machine Learning Engineer (Modeling)","Melbourne VIC, Australia","via Ai-Jobs.net","Full-time","","Australia","2023-03-30 12:24:57","","","Australia","year","79200.0",""
1746676,2087,"Data Engineer","Principal Data Engineer","Macquarie Park NSW, Australia","via Melga","Full-time","","Australia","2023-02-07 12:26:39","","","Australia","","",""
1747026,356983,"Cloud Engineer","Restoration Engineer (24X7)","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-03-28 12:24:33",1,"","Australia","","",""
1747726,654802,"Data Engineer","Program Lead, Data Engineering","Sydney NSW, Australia","via Adzuna","Full-time","","Australia","2023-01-16 13:05:55","","","Australia","","",""
1752286,102,"Software Engineer","Senior Software Engineer - Data Abstraction Platform","Sydney NSW, Australia","via Startup Jobs","Full-time","","Australia","2023-03-24 12:21:38",1,"","Australia","","",""
1761424,91,"Data Analyst","Data Analyst","Sydney NSW, Australia","via Careers At Cognizant","Full-time","","Australia","2023-08-04 12:10:11",1,"","Australia","","",""
1770558,42071,"Data Engineer","Data Engineering Practice Lead","Brisbane City QLD, Australia","via Jooble","Full-time","","Australia","2023-06-26 12:18:08",1,"","Australia","","",""
1774695,78126,"Data Engineer","Data Ops Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-06-15 12:38:30","","","Australia","","",""
1780802,1072,"Senior Data Engineer","Senior Azure Data Engineer","Perth WA, Australia","via Adzuna","Full-time","","Australia","2023-03-31 12:12:54",1,"","Australia","","",""
1786582,8362,"Data Scientist","Senior Analytics Trainer 100% Remote","Australia","via Trabajo.org","Full-time","","Australia","2023-04-26 12:19:19","","","Australia","","",""
1788660,216523,"Software Engineer","Java Developer","Australia","via Trabajo.org","Full-time","","Australia","2023-08-05 12:46:38",1,"","Australia","","",""
1788983,4656,"Data Engineer","Data Engineer - Freelance - Australia - Hybrid","Melbourne VIC, Australia","via MyArklaMiss Jobs","Contractor","","Australia","2023-08-21 12:26:03",1,"","Australia","","",""
1789597,557,"Data Analyst","Data Analytics","Brisbane QLD, Australia","via Trabajo.org","Full-time","","Australia","2023-02-21 12:35:47",1,"","Australia","","",""
1792780,110993,"Data Analyst","Spatial Data Analyst","Australia","via BeBee Australia","Part-time and Temp work","","Australia","2023-10-27 12:11:03",1,"","Australia","","",""
1798782,3276,"Data Analyst","Data Analyst","Australia","via SimplyHired","Full-time, Part-time, and Contractor","","Australia","2023-09-06 12:39:01",1,"","Australia","","",""
1800541,150404,"Data Analyst","Data Analyst  In Abroad Location","Australia","via Shine","Full-time","","Australia","2023-07-27 12:18:16",1,"","Australia","","",""
1801489,8927,"Data Analyst","Data Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-07-07 12:20:38",1,"","Australia","","",""
1805814,117113,"Data Scientist","Database Engineer","Port Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-08-04 12:10:16",1,"","Australia","","",""
1806692,29026,"Software Engineer","Power BI Developer","Australia","via LinkedIn","Contractor","","Australia","2023-03-13 12:22:56",1,"","Australia","","",""
1808816,123968,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-21 12:31:57","","","Australia","","",""
1810724,36974,"Software Engineer","Senior Python Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-08-07 12:50:52",1,"","Australia","","",""
1814045,643069,"Data Analyst","Scientist (Bioanalytical Sciences)","Australia","via BeBee Australia","Full-time","","Australia","2023-10-28 12:10:29","","","Australia","","",""
1815939,8069,"Software Engineer","Platform Support Engineer","Osterley NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-05-03 12:47:10",1,"","Australia","","",""
1816337,29026,"Data Engineer","Data Engineers - 2 Roles","Brisbane QLD, Australia","via LinkedIn","Contractor","","Australia","2023-01-11 12:29:35","","","Australia","","",""
608,129193,"Data Analyst","Cost Modeller/data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-12-02 08:26:24",1,"","Australia","","",""
2406,656044,"Data Analyst","Data Analyst","Sydney NSW, Australia","via LinkedIn","Contractor","","Australia","2023-02-23 08:32:47",1,"","Australia","","",""
7517,100718,"Data Engineer","Data Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-11-20 08:14:56",1,"","Australia","","",""
13460,8691,"Data Engineer","Data Engineer","Perth WA, Australia","via LinkedIn","Contractor","","Australia","2023-06-29 08:35:56","","","Australia","","",""
22596,692,"Data Engineer","Data Engineer","Brisbane QLD, Australia","via BeBee Australia","Full-time","","Australia","2023-07-25 08:19:12",1,"","Australia","","",""
26939,237102,"Data Analyst","Data And Analytics Manager","Australia","via BeBee Australia","Full-time","","Australia","2023-11-05 08:12:16",1,"","Australia","","",""
27624,2471,"Senior Data Analyst","Senior Data Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-10-26 08:13:39",1,"","Australia","","",""
29244,22616,"Senior Data Engineer","Senior Big Data Engineer","Deakin ACT, Australia","via BeBee Australia","Full-time","","Australia","2023-08-25 08:28:39",1,"","Australia","","",""
31267,110993,"Software Engineer","Principal Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-11-29 08:15:52",1,"","Australia","","",""
32528,226002,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via DFP Recruitment","Full-time","","Australia","2023-03-21 08:35:18",1,"","Australia","","",""
35744,41892,"Business Analyst","People & Performance Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-27 08:24:03","","","Australia","","",""
36032,20302,"Data Engineer","Data Analytics/ Data Governance/ Data Engineer Expression of Interest","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-02-25 08:51:16","","","Australia","","",""
40977,5187,"Data Engineer","Data Engineer","Sydney NSW, Australia","via HelloFresh - Talentify","Full-time","","Australia","2023-03-14 08:22:02",1,"","Australia","","",""
40992,4644,"Data Engineer","Head of Data Engineering","Sydney NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-12-17 08:13:33",1,"","Australia","","",""
41182,8773,"Software Engineer","Platform Engineer","Sydney NSW, Australia","via LinkedIn","Contractor","","Australia","2023-09-27 08:22:36","","","Australia","","",""
41917,277777,"Senior Data Engineer","Senior Software Engineer – Data Platform","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-09-04 08:21:46",1,"","Australia","","",""
44368,22651,"Software Engineer","Performance Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-12-09 08:10:19",1,"","Australia","","",""
45669,253274,"Data Analyst","Digital Analytics Manager","Australia","via BeBee Australia","Full-time","","Australia","2023-11-29 08:15:36",1,"","Australia","","",""
46523,317908,"Software Engineer","Platform Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-06-27 08:41:00","","","Australia","","",""
50073,19948,"Cloud Engineer","Cloud data engineer - contract","Melbourne VIC, Australia","via Jooble","Full-time","","Australia","2023-04-04 08:30:50",1,"","Australia","","",""
51435,130951,"Data Engineer","Data Engineer","Chifley NSW, Australia","via Jooble","Full-time","","Australia","2023-10-10 08:23:56",1,"","Australia","","",""
56971,41267,"Data Engineer","Senior Software/Data Engineer","Brisbane QLD, Australia","via BeBee Australia","Full-time","","Australia","2023-08-16 08:49:13",1,"","Australia","","",""
60310,49040,"Senior Data Analyst","Senior Data Analyst","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-02-25 08:51:22",1,"","Australia","","",""
63484,267924,"Data Analyst","People Systems and Reporting Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-11-29 08:15:33",1,"","Australia","","",""
66406,587821,"Software Engineer","Development Tools Configuration Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-07-05 08:19:16","","","Australia","","",""
67172,57774,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-12-01 08:19:11",1,"","Australia","","",""
69451,148057,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 08:14:10",1,"","Australia","","",""
70636,6911,"Software Engineer","Staff Software Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-25 08:28:47","","","Australia","","",""
75620,6583,"Data Engineer","Data Center Customer Operations Engineer II","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-11-23 08:21:00",1,"","Australia","","",""
76408,659492,"Data Analyst","Data Analyst","Lane Cove NSW, Australia","via LinkedIn","","","Australia","2023-07-03 08:14:38","","","Australia","","",""
78348,113434,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Temp work","","Australia","2023-12-02 08:26:24",1,"","Australia","","",""
78668,117113,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-07-18 08:45:35",1,"","Australia","","",""
79026,60322,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Jooble","Full-time","","Australia","2023-04-03 08:19:09",1,"","Australia","","",""
82893,515,"Software Engineer","Senior Engineer - Back End","Australia","via LinkedIn","Full-time","","Australia","2023-05-26 08:23:41",1,"","Australia","","",""
83405,13454,"Software Engineer","SE2 & Senior Full Stack Software Engineers","South Australia, Australia","via Half The Sky Asia","Full-time","","Australia","2023-03-24 08:21:50",1,"","Australia","","",""
84979,57703,"Software Engineer","DevOps Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-03-22 08:29:27",1,"","Australia","","",""
85401,277777,"Data Scientist","Analytics Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-02-13 08:58:56",1,"","Australia","","",""
85891,6733,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-07-06 08:16:44",1,"","Australia","","",""
88241,24523,"Data Scientist","Data Visualisation Specialist","Australia","via BeBee Australia","Full-time","","Australia","2023-10-11 08:12:20",1,"","Australia","","",""
89244,59599,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Institute Of Data Jobs","Full-time","","Australia","2023-03-20 08:20:25",1,"","Australia","","",""
94427,29,"Senior Data Engineer","Senior Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-11-05 08:12:29",1,"","Australia","","",""
97196,660344,"Data Analyst","Programmer, Modeller and Data Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-04-07 08:28:32",1,"","Australia","","",""
99791,43107,"Business Analyst","Manager, Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-01-25 09:05:01","","","Australia","","",""
101425,660503,"Data Analyst","Project Manager / Customer Success / Data Analyst - Market Research","Australia","via LinkedIn","Full-time","","Australia","2023-04-28 08:12:41",1,"","Australia","","",""
103155,24523,"Data Engineer","Data Engineer","Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-09-22 08:42:15","","","Australia","","",""
103631,41357,"Data Engineer","Data Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-11-17 08:16:49",1,"","Australia","","",""
109109,15728,"Data Scientist","Data Scientist","Australia","via Ai-Jobs.net","Full-time","","Australia","2023-09-06 08:39:01","","","Australia","year","157500.0",""
110936,71083,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-07-11 08:23:55","","","Australia","","",""
